latitude,longitude,timestamp
-33.93242,151.16486,2023-02-12T12:40:22Z
-33.93272,151.16544,2023-02-12T12:40:52Z
-33.93333,151.16593,2023-02-12T12:41:22Z
-33.93392,151.16604,2023-02-12T12:41:52Z
-33.93534,151.16623,2023-02-12T12:42:22Z
-33.93715,151.16521,2023-02-12T12:42:52Z
-33.93771,151.16394,2023-02-12T12:43:22Z
-33.93739,151.16321,2023-02-12T12:43:52Z
-33.93677,151.16296,2023-02-12T12:44:22Z
-33.93513,151.16283,2023-02-12T12:44:52Z
-33.93422,151.16273,2023-02-12T12:45:22Z
-33.93394,151.16248,2023-02-12T12:45:52Z
-33.93386,151.16158,2023-02-12T12:46:22Z
-33.93439,151.15888,2023-02-12T12:46:52Z
-33.93517,151.15708,2023-02-12T12:47:22Z
-33.93767,151.15281,2023-02-12T12:47:52Z
-33.93663,151.15051,2023-02-12T12:48:22Z
-33.93605,151.14886,2023-02-12T12:48:52Z
-33.93556,151.14595,2023-02-12T12:49:22Z
-33.93471,151.13906,2023-02-12T12:49:52Z
-33.93483,151.13579,2023-02-12T12:50:22Z
-33.93535,151.13271,2023-02-12T12:50:52Z
-33.93664,151.12616,2023-02-12T12:51:22Z
-33.93669,151.12417,2023-02-12T12:51:52Z
-33.93607,151.11416,2023-02-12T12:52:22Z
-33.9365,151.10737,2023-02-12T12:52:52Z
-33.93692,151.10498,2023-02-12T12:53:22Z
-33.93759,151.1031,2023-02-12T12:53:52Z
-33.93874,151.10067,2023-02-12T12:54:22Z
-33.93951,151.09835,2023-02-12T12:54:52Z
-33.94023,151.09423,2023-02-12T12:55:22Z
-33.94038,151.0919,2023-02-12T12:55:52Z
-33.94012,151.08855,2023-02-12T12:56:22Z
-33.94015,151.08594,2023-02-12T12:56:52Z
-33.94064,151.08398,2023-02-12T12:57:22Z
-33.94204,151.08072,2023-02-12T12:57:52Z
-33.94317,151.07744,2023-02-12T12:58:22Z
-33.94373,151.07288,2023-02-12T12:58:52Z
-33.94351,151.06046,2023-02-12T12:59:22Z
-33.94169,151.04542,2023-02-12T12:59:52Z
-33.94087,151.03916,2023-02-12T13:00:22Z
-33.94002,151.0322,2023-02-12T13:00:52Z
-33.94002,151.0304,2023-02-12T13:01:22Z
-33.94095,151.02333,2023-02-12T13:01:52Z
-33.94107,151.01967,2023-02-12T13:02:22Z
-33.94071,151.0165,2023-02-12T13:02:52Z
-33.9397,151.00993,2023-02-12T13:03:22Z
-33.93968,151.00806,2023-02-12T13:03:52Z
-33.94002,151.00621,2023-02-12T13:04:22Z
-33.9409,151.00412,2023-02-12T13:04:52Z
-33.94302,150.99997,2023-02-12T13:05:22Z
-33.94362,150.99768,2023-02-12T13:05:52Z
-33.94375,150.99561,2023-02-12T13:06:22Z
-33.9436,150.9898,2023-02-12T13:06:52Z
-33.9456,150.97576,2023-02-12T13:07:22Z
