latitude,longitude,timestamp
-23.51232,-46.6329,2023-02-12T12:40:22Z
-23.51162,-46.63133,2023-02-12T12:41:22Z
-23.5135,-46.62952,2023-02-12T12:42:22Z
-23.51479,-46.63054,2023-02-12T12:43:22Z
-23.51833,-46.6301,2023-02-12T12:44:22Z
-23.52032,-46.63101,2023-02-12T12:45:22Z
-23.52,-46.62825,2023-02-12T12:46:22Z
-23.51949,-46.61974,2023-02-12T12:47:22Z
-23.5221,-46.61511,2023-02-12T12:48:22Z
-23.52397,-46.60873,2023-02-12T12:49:22Z
-23.52439,-46.60249,2023-02-12T12:50:22Z
-23.53018,-46.59484,2023-02-12T12:51:22Z
-23.5298,-46.58941,2023-02-12T12:52:22Z
-23.5266,-46.57585,2023-02-12T12:53:22Z
-23.5259,-46.56917,2023-02-12T12:54:22Z
-23.52387,-46.56056,2023-02-12T12:55:22Z
-23.52192,-46.55663,2023-02-12T12:56:22Z
-23.51581,-46.55539,2023-02-12T12:57:22Z
-23.50994,-46.55518,2023-02-12T12:58:22Z
-23.50757,-46.55141,2023-02-12T12:59:22Z
-23.50565,-46.5442,2023-02-12T13:00:22Z
-23.49681,-46.53409,2023-02-12T13:01:22Z
-23.49504,-46.52241,2023-02-12T13:02:22Z
-23.48993,-46.50962,2023-02-12T13:03:22Z
-23.47538,-46.49933,2023-02-12T13:04:22Z
-23.47327,-46.49453,2023-02-12T13:05:22Z
-23.47386,-46.48586,2023-02-12T13:06:22Z
-23.4758,-46.47651,2023-02-12T13:07:22Z
-23.48199,-46.46527,2023-02-12T13:08:22Z
-23.47907,-46.44362,2023-02-12T13:09:22Z
-23.47487,-46.43748,2023-02-12T13:10:22Z
-23.46877,-46.43077,2023-02-12T13:11:22Z
-23.46796,-46.41995,2023-02-12T13:12:22Z
-23.47028,-46.40048,2023-02-12T13:13:22Z
-23.46564,-46.38311,2023-02-12T13:14:22Z
-23.46616,-46.37078,2023-02-12T13:15:22Z
-23.46781,-46.35864,2023-02-12T13:16:22Z
-23.46461,-46.34882,2023-02-12T13:17:22Z
-23.44794,-46.32804,2023-02-12T13:18:22Z
-23.44291,-46.29885,2023-02-12T13:19:22Z
-23.44137,-46.28848,2023-02-12T13:20:22Z
-23.44065,-46.27974,2023-02-12T13:21:22Z
-23.44284,-46.26774,2023-02-12T13:22:22Z
-23.433,-46.24156,2023-02-12T13:23:22Z
-23.42046,-46.20638,2023-02-12T13:24:22Z
-23.41648,-46.19967,2023-02-12T13:25:22Z
-23.41137,-46.18884,2023-02-12T13:26:22Z
-23.39931,-46.17953,2023-02-12T13:27:22Z
-23.39224,-46.17128,2023-02-12T13:28:22Z
-23.38324,-46.15276,2023-02-12T13:29:22Z
-23.36793,-46.13345,2023-02-12T13:30:22Z
-23.36413,-46.1293,2023-02-12T13:31:22Z
-23.35993,-46.12386,2023-02-12T13:32:22Z
-23.35701,-46.11416,2023-02-12T13:33:22Z
-23.35928,-46.10721,2023-02-12T13:34:22Z
-23.35876,-46.09255,2023-02-12T13:35:22Z
-23.35805,-46.07262,2023-02-12T13:36:22Z
-23.34534,-46.05121,2023-02-12T13:37:22Z
-23.34337,-46.0372,2023-02-12T13:38:22Z
-23.34561,-46.02376,2023-02-12T13:39:22Z
-23.34479,-46.0118,2023-02-12T13:40:22Z
-23.34538,-46.00259,2023-02-12T13:41:22Z
-23.34702,-45.99444,2023-02-12T13:42:22Z
-23.34478,-45.98883,2023-02-12T13:43:22Z
-23.34338,-45.97368,2023-02-12T13:44:22Z
-23.34225,-45.96532,2023-02-12T13:45:22Z
-23.34237,-45.95602,2023-02-12T13:46:22Z
-23.33818,-45.94817,2023-02-12T13:47:22Z
-23.33732,-45.94007,2023-02-12T13:48:22Z
-23.33442,-45.93515,2023-02-12T13:49:22Z
-23.32912,-45.92195,2023-02-12T13:50:22Z
-23.31833,-45.91042,2023-02-12T13:51:22Z
-23.31585,-45.90375,2023-02-12T13:52:22Z
-23.30236,-45.89195,2023-02-12T13:53:22Z
-23.30056,-45.8874,2023-02-12T13:54:22Z
-23.29827,-45.87739,2023-02-12T13:55:22Z
-23.28289,-45.86066,2023-02-12T13:56:22Z
-23.27799,-45.85196,2023-02-12T13:57:22Z
-23.2764,-45.84084,2023-02-12T13:58:22Z
-23.26637,-45.82066,2023-02-12T13:59:22Z
-23.25975,-45.80484,2023-02-12T14:00:22Z
-23.23743,-45.78575,2023-02-12T14:01:22Z
-23.22275,-45.76626,2023-02-12T14:02:22Z
-23.21157,-45.74647,2023-02-12T14:03:22Z
-23.20382,-45.74073,2023-02-12T14:04:22Z
-23.18087,-45.7279,2023-02-12T14:05:22Z
-23.1729,-45.71419,2023-02-12T14:06:22Z
-23.15863,-45.70546,2023-02-12T14:07:22Z
-23.15157,-45.69364,2023-02-12T14:08:22Z
-23.14722,-45.68395,2023-02-12T14:09:22Z
-23.14026,-45.66622,2023-02-12T14:10:22Z
-23.13315,-45.65918,2023-02-12T14:11:22Z
-23.11727,-45.6529,2023-02-12T14:12:22Z
-23.10772,-45.64768,2023-02-12T14:13:22Z
-23.10143,-45.62995,2023-02-12T14:14:22Z
-23.09413,-45.61732,2023-02-12T14:15:22Z
-23.09199,-45.61316,2023-02-12T14:16:22Z
-23.0856,-45.6152,2023-02-12T14:17:22Z
-23.07961,-45.61616,2023-02-12T14:18:22Z
-23.07308,-45.61796,2023-02-12T14:19:22Z
-23.0634,-45.62015,2023-02-12T14:20:22Z
-23.05892,-45.6183,2023-02-12T14:21:22Z
-23.0485,-45.5982,2023-02-12T14:22:22Z
-23.03972,-45.56462,2023-02-12T14:23:22Z
-23.01756,-45.55402,2023-02-12T14:24:22Z
-22.99067,-45.51326,2023-02-12T14:25:22Z
-22.97438,-45.45115,2023-02-12T14:26:22Z
-22.93015,-45.36068,2023-02-12T14:27:22Z
-22.88518,-45.28229,2023-02-12T14:28:22Z
-22.87411,-45.25721,2023-02-12T14:29:22Z
-22.86984,-45.24471,2023-02-12T14:30:22Z
-22.86425,-45.23864,2023-02-12T14:31:22Z
-22.85265,-45.22864,2023-02-12T14:32:22Z
-22.84728,-45.2273,2023-02-12T14:33:22Z
-22.84027,-45.22437,2023-02-12T14:34:22Z
-22.83164,-45.22128,2023-02-12T14:35:22Z
-22.82626,-45.20494,2023-02-12T14:36:22Z
-22.82223,-45.20184,2023-02-12T14:37:22Z
-22.823,-45.19411,2023-02-12T14:38:22Z
-22.82147,-45.19067,2023-02-12T14:39:22Z
-22.81817,-45.18277,2023-02-12T14:40:22Z
-22.79374,-45.16512,2023-02-12T14:41:22Z
